15:04:23, Si7021 test!
16:02:47, Humidity:    28.56	Temperature: 70.39
16:02:57, Humidity:    28.62	Temperature: 70.37
16:03:07, Humidity:    28.58	Temperature: 70.34
16:03:17, Humidity:    28.56	Temperature: 70.34
16:03:27, Humidity:    28.54	Temperature: 70.35
16:03:37, Humidity:    28.50	Temperature: 70.30
16:03:47, Humidity:    28.54	Temperature: 70.32
16:03:57, Humidity:    28.62	Temperature: 70.34
16:04:07, Humidity:    28.60	Temperature: 70.32
16:04:17, Humidity:    28.62	Temperature: 70.32
16:04:27, Humidity:    28.63	Temperature: 70.34
16:04:37, Humidity:    28.66	Temperature: 70.32
16:04:47, Humidity:    28.76	Temperature: 70.30
16:04:57, Humidity:    28.79	Temperature: 70.34
16:05:08, Humidity:    28.85	Temperature: 70.28
16:05:18, Humidity:    28.78	Temperature: 70.28
16:05:28, Humidity:    28.88	Temperature: 70.32
16:05:38, Humidity:    28.95	Temperature: 70.28
16:05:48, Humidity:    29.02	Temperature: 70.26
16:05:58, Humidity:    29.02	Temperature: 70.24
16:06:08, Humidity:    29.02	Temperature: 70.28
16:06:18, Humidity:    29.06	Temperature: 70.22
16:06:28, Humidity:    29.08	Temperature: 70.20
16:06:38, Humidity:    29.02	Temperature: 70.24
16:06:48, Humidity:    29.01	Temperature: 70.20
16:06:58, Humidity:    29.08	Temperature: 70.20
16:07:08, Humidity:    29.17	Temperature: 70.20
16:07:18, Humidity:    29.27	Temperature: 70.16
16:07:28, Humidity:    29.33	Temperature: 70.18
16:07:38, Humidity:    29.40	Temperature: 70.22
16:07:48, Humidity:    29.48	Temperature: 70.22
16:07:58, Humidity:    29.53	Temperature: 70.24
16:08:08, Humidity:    29.57	Temperature: 70.24
16:08:18, Humidity:    29.65	Temperature: 70.24
16:08:28, Humidity:    29.63	Temperature: 70.26
16:08:38, Humidity:    29.56	Temperature: 70.28
16:08:48, Humidity:    29.59	Temperature: 70.24
16:08:58, Humidity:    29.48	Temperature: 70.26
16:09:08, Humidity:    29.53	Temperature: 70.26
16:09:19, Humidity:    29.55	Temperature: 70.28
16:09:29, Humidity:    29.53	Temperature: 70.30
16:09:39, Humidity:    29.44	Temperature: 70.26
16:09:49, Humidity:    29.43	Temperature: 70.28
16:09:59, Humidity:    29.44	Temperature: 70.30
16:10:09, Humidity:    29.50	Temperature: 70.35
16:10:19, Humidity:    29.51	Temperature: 70.34
16:10:29, Humidity:    29.42	Temperature: 70.34
16:10:39, Humidity:    29.43	Temperature: 70.34
16:10:49, Humidity:    29.53	Temperature: 70.39
16:10:59, Humidity:    29.54	Temperature: 70.39
16:11:09, Humidity:    29.50	Temperature: 70.41
16:11:19, Humidity:    29.56	Temperature: 70.37
16:11:29, Humidity:    29.57	Temperature: 70.45
16:11:39, Humidity:    29.59	Temperature: 70.41
16:11:49, Humidity:    29.66	Temperature: 70.49
16:11:59, Humidity:    29.76	Temperature: 70.45
16:12:09, Humidity:    29.78	Temperature: 70.45
16:12:19, Humidity:    29.77	Temperature: 70.51
16:12:29, Humidity:    29.90	Temperature: 70.51
16:12:39, Humidity:    29.90	Temperature: 70.51
16:12:49, Humidity:    29.92	Temperature: 70.51
16:12:59, Humidity:    29.92	Temperature: 70.51
16:13:09, Humidity:    29.88	Temperature: 70.53
16:13:19, Humidity:    29.84	Temperature: 70.51
16:13:30, Humidity:    29.79	Temperature: 70.53
16:13:40, Humidity:    29.82	Temperature: 70.59
16:13:50, Humidity:    29.88	Temperature: 70.59
16:14:00, Humidity:    29.92	Temperature: 70.59
16:14:10, Humidity:    29.91	Temperature: 70.51
16:14:20, Humidity:    29.89	Temperature: 70.55
16:14:30, Humidity:    29.84	Temperature: 70.57
16:14:40, Humidity:    29.90	Temperature: 70.57
16:14:50, Humidity:    29.96	Temperature: 70.55
16:15:00, Humidity:    29.92	Temperature: 70.57
16:15:10, Humidity:    29.85	Temperature: 70.53
16:15:20, Humidity:    29.89	Temperature: 70.55
16:15:30, Humidity:    30.01	Temperature: 70.55
16:15:40, Humidity:    30.15	Temperature: 70.59
16:15:50, Humidity:    30.14	Temperature: 70.57
16:16:00, Humidity:    30.23	Temperature: 70.59
16:16:10, Humidity:    30.25	Temperature: 70.57
16:16:20, Humidity:    30.31	Temperature: 70.61
16:16:30, Humidity:    30.32	Temperature: 70.59
16:16:40, Humidity:    30.38	Temperature: 70.62
16:16:50, Humidity:    30.37	Temperature: 70.61
16:17:00, Humidity:    30.27	Temperature: 70.59
16:17:10, Humidity:    30.31	Temperature: 70.61
16:17:20, Humidity:    30.41	Temperature: 70.64
16:17:31, Humidity:    30.50	Temperature: 70.61
16:17:41, Humidity:    30.44	Temperature: 70.62
16:17:51, Humidity:    30.44	Temperature: 70.59
16:18:01, Humidity:    30.50	Temperature: 70.62
16:18:11, Humidity:    30.62	Temperature: 70.59
16:18:21, Humidity:    30.49	Temperature: 70.59
16:18:31, Humidity:    30.37	Temperature: 70.57
16:18:41, Humidity:    30.46	Temperature: 70.59
16:18:51, Humidity:    30.58	Temperature: 70.55
16:19:01, Humidity:    30.57	Temperature: 70.59
16:19:11, Humidity:    30.54	Temperature: 70.59
16:19:21, Humidity:    30.62	Temperature: 70.59
16:19:31, Humidity:    30.69	Temperature: 70.62
16:19:41, Humidity:    30.64	Temperature: 70.61
16:19:51, Humidity:    30.59	Temperature: 70.61
16:20:01, Humidity:    30.59	Temperature: 70.61
16:20:11, Humidity:    30.58	Temperature: 70.59
16:20:21, Humidity:    30.61	Temperature: 70.61
16:20:31, Humidity:    30.66	Temperature: 70.62
16:20:41, Humidity:    30.72	Temperature: 70.55
16:20:51, Humidity:    30.70	Temperature: 70.55
16:21:01, Humidity:    30.69	Temperature: 70.57
16:21:11, Humidity:    30.79	Temperature: 70.57
16:21:21, Humidity:    30.93	Temperature: 70.59
16:21:31, Humidity:    30.95	Temperature: 70.61
16:21:42, Humidity:    30.85	Temperature: 70.59
16:21:52, Humidity:    30.71	Temperature: 70.57
16:22:02, Humidity:    30.59	Temperature: 70.57
16:22:12, Humidity:    30.66	Temperature: 70.53
16:22:22, Humidity:    30.72	Temperature: 70.55
16:22:32, Humidity:    30.72	Temperature: 70.53
16:22:42, Humidity:    30.74	Temperature: 70.51
16:22:52, Humidity:    30.79	Temperature: 70.53
16:23:02, Humidity:    30.89	Temperature: 70.51
16:23:12, Humidity:    30.83	Temperature: 70.53
16:23:22, Humidity:    30.81	Temperature: 70.55
16:23:32, Humidity:    30.88	Temperature: 70.49
16:23:42, Humidity:    30.86	Temperature: 70.51
16:23:52, Humidity:    30.83	Temperature: 70.49
16:24:02, Humidity:    30.86	Temperature: 70.49
16:24:12, Humidity:    31.01	Temperature: 70.47
16:24:22, Humidity:    31.14	Temperature: 70.47
16:24:32, Humidity:    31.14	Temperature: 70.49
16:24:42, Humidity:    31.20	Temperature: 70.49
16:24:52, Humidity:    31.40	Temperature: 70.47
16:25:02, Humidity:    31.44	Temperature: 70.51
16:25:12, Humidity:    31.42	Temperature: 70.47
16:25:22, Humidity:    31.36	Temperature: 70.45
16:25:32, Humidity:    31.24	Temperature: 70.49
16:25:42, Humidity:    31.26	Temperature: 70.43
16:25:53, Humidity:    31.23	Temperature: 70.49
16:26:03, Humidity:    31.20	Temperature: 70.51
16:26:13, Humidity:    31.27	Temperature: 70.45
16:26:23, Humidity:    31.32	Temperature: 70.47
16:26:33, Humidity:    31.35	Temperature: 70.49
16:26:43, Humidity:    31.38	Temperature: 70.43
16:26:53, Humidity:    31.40	Temperature: 70.47
16:27:03, Humidity:    31.56	Temperature: 70.49
16:27:13, Humidity:    31.62	Temperature: 70.45
16:27:23, Humidity:    31.66	Temperature: 70.45
16:27:33, Humidity:    31.70	Temperature: 70.49
16:27:43, Humidity:    31.78	Temperature: 70.43
16:27:53, Humidity:    31.75	Temperature: 70.43
16:28:03, Humidity:    31.83	Temperature: 70.45
16:28:13, Humidity:    31.89	Temperature: 70.41
16:28:23, Humidity:    31.78	Temperature: 70.39
16:28:33, Humidity:    31.71	Temperature: 70.39
16:28:43, Humidity:    31.69	Temperature: 70.39
16:28:53, Humidity:    31.70	Temperature: 70.43
16:29:03, Humidity:    31.81	Temperature: 70.41
16:29:13, Humidity:    31.87	Temperature: 70.41
16:29:23, Humidity:    31.85	Temperature: 70.39
16:29:33, Humidity:    31.72	Temperature: 70.41
16:29:43, Humidity:    31.77	Temperature: 70.37
16:29:54, Humidity:    31.82	Temperature: 70.39
16:30:04, Humidity:    31.96	Temperature: 70.35
16:30:14, Humidity:    31.90	Temperature: 70.37
16:30:24, Humidity:    31.90	Temperature: 70.37
16:30:34, Humidity:    32.01	Temperature: 70.41
16:30:44, Humidity:    31.94	Temperature: 70.39
16:30:54, Humidity:    31.90	Temperature: 70.35
16:31:04, Humidity:    31.95	Temperature: 70.37
16:31:14, Humidity:    32.03	Temperature: 70.34
16:31:24, Humidity:    32.17	Temperature: 70.37
16:31:34, Humidity:    32.20	Temperature: 70.37
16:31:44, Humidity:    32.16	Temperature: 70.34
16:31:54, Humidity:    32.10	Temperature: 70.34
16:32:04, Humidity:    32.20	Temperature: 70.34
16:32:14, Humidity:    32.23	Temperature: 70.35
16:32:24, Humidity:    32.10	Temperature: 70.37
16:32:34, Humidity:    32.11	Temperature: 70.34
16:32:44, Humidity:    32.31	Temperature: 70.32
16:32:54, Humidity:    32.41	Temperature: 70.34
16:33:04, Humidity:    32.45	Temperature: 70.34
16:33:14, Humidity:    32.43	Temperature: 70.32
16:33:24, Humidity:    32.39	Temperature: 70.28
16:33:34, Humidity:    32.35	Temperature: 70.30
