Sun:23:11:05, 	Humidity: 37.51	Temp: 69.66	TVOC: 35.00 ppb	eCOtwo: 586.00 ppm	HCHO: 0.020 ppm
Sun:23:11:06, 	Humidity: 37.50	Temp: 69.66	TVOC: 24.00 ppb	eCOtwo: 592.00 ppm	HCHO: 0.020 ppm
Sun:23:11:07, 	Humidity: 37.51	Temp: 69.64	TVOC: 34.00 ppb	eCOtwo: 613.00 ppm	HCHO: 0.020 ppm
Sun:23:11:08, 	Humidity: 37.51	Temp: 69.64	TVOC: 34.00 ppb	eCOtwo: 618.00 ppm	HCHO: 0.020 ppm
Sun:23:11:09, 	Humidity: 37.51	Temp: 69.68	TVOC: 32.00 ppb	eCOtwo: 620.00 ppm	HCHO: 0.020 ppm
Sun:23:11:10, 	Humidity: 37.51	Temp: 69.66	TVOC: 29.00 ppb	eCOtwo: 616.00 ppm	HCHO: 0.020 ppm
Sun:23:11:12, 	Humidity: 37.51	Temp: 69.68	TVOC: 33.00 ppb	eCOtwo: 624.00 ppm	HCHO: 0.020 ppm
Sun:23:11:13, 	Humidity: 37.53	Temp: 69.68	TVOC: 40.00 ppb	eCOtwo: 620.00 ppm	HCHO: 0.020 ppm
Sun:23:11:14, 	Humidity: 37.52	Temp: 69.66	TVOC: 44.00 ppb	eCOtwo: 627.00 ppm	HCHO: 0.020 ppm
Sun:23:11:15, 	Humidity: 37.51	Temp: 69.68	TVOC: 40.00 ppb	eCOtwo: 637.00 ppm	HCHO: 0.020 ppm
Sun:23:11:16, 	Humidity: 37.53	Temp: 69.64	TVOC: 41.00 ppb	eCOtwo: 643.00 ppm	HCHO: 0.021 ppm
Sun:23:11:17, 	Humidity: 37.52	Temp: 69.66	TVOC: 44.00 ppb	eCOtwo: 666.00 ppm	HCHO: 0.021 ppm
Sun:23:11:18, 	Humidity: 37.52	Temp: 69.64	TVOC: 37.00 ppb	eCOtwo: 678.00 ppm	HCHO: 0.021 ppm
Sun:23:11:19, 	Humidity: 37.53	Temp: 69.66	TVOC: 49.00 ppb	eCOtwo: 704.00 ppm	HCHO: 0.021 ppm
Sun:23:11:20, 	Humidity: 37.53	Temp: 69.66	TVOC: 51.00 ppb	eCOtwo: 703.00 ppm	HCHO: 0.021 ppm
Sun:23:11:22, 	Humidity: 37.52	Temp: 69.60	TVOC: 58.00 ppb	eCOtwo: 722.00 ppm	HCHO: 0.021 ppm
Sun:23:11:23, 	Humidity: 37.53	Temp: 69.62	TVOC: 59.00 ppb	eCOtwo: 725.00 ppm	HCHO: 0.021 ppm
Sun:23:11:24, 	Humidity: 37.54	Temp: 69.66	TVOC: 58.00 ppb	eCOtwo: 731.00 ppm	HCHO: 0.020 ppm
Sun:23:11:25, 	Humidity: 37.53	Temp: 69.66	TVOC: 62.00 ppb	eCOtwo: 744.00 ppm	HCHO: 0.020 ppm
Sun:23:11:26, 	Humidity: 37.54	Temp: 69.68	TVOC: 59.00 ppb	eCOtwo: 741.00 ppm	HCHO: 0.020 ppm
Sun:23:11:27, 	Humidity: 37.53	Temp: 69.68	TVOC: 60.00 ppb	eCOtwo: 733.00 ppm	HCHO: 0.020 ppm
Sun:23:11:28, 	Humidity: 37.53	Temp: 69.66	TVOC: 66.00 ppb	eCOtwo: 737.00 ppm	HCHO: 0.020 ppm
Sun:23:11:29, 	Humidity: 37.54	Temp: 69.70	TVOC: 64.00 ppb	eCOtwo: 750.00 ppm	HCHO: 0.020 ppm
